Order Id,order date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Late_delivery_risk,Delivery Status,Cycle_Time_Variance,Delivery_Category
21000,11/3/2015 12:53,6,4,1,Late delivery,2,2+ Days Late
22884,12/1/2015 0:56,5,4,1,Late delivery,1,1 Day Late
28051,2/14/2016 11:09,2,4,0,Advance shipping,-2,On-Time / Early
50897,1/12/2017 23:08,3,4,0,Shipping canceled,-1,On-Time / Early
32324,4/16/2016 20:11,5,4,0,Shipping canceled,1,1 Day Late
35076,5/27/2016 0:20,2,4,0,Shipping canceled,-2,On-Time / Early
38823,7/20/2016 17:04,4,4,0,Shipping canceled,0,On-Time / Early
35521,6/2/2016 12:14,2,4,0,Shipping canceled,-2,On-Time / Early
31378,4/3/2016 0:45,4,4,0,Shipping canceled,0,On-Time / Early
31475,4/4/2016 10:44,6,4,0,Shipping canceled,2,2+ Days Late
38553,7/16/2016 18:28,4,4,0,Shipping on time,0,On-Time / Early
50876,1/12/2017 15:46,2,4,0,Advance shipping,-2,On-Time / Early
41403,8/27/2016 8:57,4,4,0,Shipping on time,0,On-Time / Early
34519,5/18/2016 21:11,5,4,1,Late delivery,1,1 Day Late
40951,8/20/2016 18:36,2,4,0,Advance shipping,-2,On-Time / Early
37595,7/2/2016 18:51,6,4,1,Late delivery,2,2+ Days Late
34361,5/16/2016 13:50,2,4,0,Advance shipping,-2,On-Time / Early
40433,8/13/2016 5:07,4,4,0,Shipping on time,0,On-Time / Early
34543,5/19/2016 5:36,4,4,0,Shipping on time,0,On-Time / Early
34282,5/15/2016 10:09,3,4,0,Advance shipping,-1,On-Time / Early
34413,5/17/2016 8:03,4,4,0,Shipping on time,0,On-Time / Early
33115,4/28/2016 9:18,6,4,1,Late delivery,2,2+ Days Late
32144,4/14/2016 5:07,5,4,1,Late delivery,1,1 Day Late
33403,5/2/2016 14:12,4,4,0,Shipping on time,0,On-Time / Early
34945,5/25/2016 2:26,6,4,1,Late delivery,2,2+ Days Late
31325,4/2/2016 6:11,6,4,1,Late delivery,2,2+ Days Late
34486,5/18/2016 9:37,2,4,0,Advance shipping,-2,On-Time / Early
45279,10/22/2016 22:54,5,4,1,Late delivery,1,1 Day Late
44507,10/11/2016 16:26,3,4,0,Advance shipping,-1,On-Time / Early
44450,10/10/2016 20:27,6,4,1,Late delivery,2,2+ Days Late
44424,10/10/2016 11:21,2,1,1,Late delivery,1,1 Day Late
43461,9/26/2016 9:58,2,4,0,Advance shipping,-2,On-Time / Early
43416,9/25/2016 18:12,1,0,1,Late delivery,1,1 Day Late
42859,9/17/2016 15:03,5,4,1,Late delivery,1,1 Day Late
42742,9/15/2016 22:04,3,2,1,Late delivery,1,1 Day Late
42517,9/12/2016 15:14,3,2,1,Late delivery,1,1 Day Late
42352,9/10/2016 5:26,3,4,0,Advance shipping,-1,On-Time / Early
42262,9/8/2016 21:54,2,1,1,Late delivery,1,1 Day Late
42106,9/6/2016 15:15,2,4,0,Advance shipping,-2,On-Time / Early
42036,9/5/2016 14:43,2,2,0,Shipping on time,0,On-Time / Early
41726,9/1/2016 2:07,2,4,0,Advance shipping,-2,On-Time / Early
41711,8/31/2016 20:52,2,4,0,Advance shipping,-2,On-Time / Early
41226,8/24/2016 18:57,2,4,0,Advance shipping,-2,On-Time / Early
41103,8/22/2016 23:51,4,4,0,Shipping on time,0,On-Time / Early
40946,8/20/2016 16:51,2,4,0,Advance shipping,-2,On-Time / Early
40889,8/19/2016 20:53,5,4,1,Late delivery,1,1 Day Late
40759,8/17/2016 23:20,5,4,1,Late delivery,1,1 Day Late
40738,8/17/2016 15:59,2,1,1,Late delivery,1,1 Day Late
40455,8/13/2016 12:50,6,2,1,Late delivery,4,2+ Days Late
40424,8/13/2016 1:58,5,4,1,Late delivery,1,1 Day Late
40226,8/10/2016 4:36,2,4,0,Advance shipping,-2,On-Time / Early
40175,8/9/2016 10:44,6,4,1,Late delivery,2,2+ Days Late
39850,8/4/2016 16:52,6,4,1,Late delivery,2,2+ Days Late
39259,7/27/2016 1:49,5,4,1,Late delivery,1,1 Day Late
39203,7/26/2016 6:12,4,4,0,Shipping on time,0,On-Time / Early
39103,7/24/2016 19:10,4,4,0,Shipping canceled,0,On-Time / Early
39100,7/24/2016 18:07,6,4,1,Late delivery,2,2+ Days Late
39047,7/23/2016 23:33,1,0,1,Late delivery,1,1 Day Late
38902,7/21/2016 20:45,3,4,0,Advance shipping,-1,On-Time / Early
38805,7/20/2016 10:46,6,4,1,Late delivery,2,2+ Days Late
38759,7/19/2016 18:39,5,4,1,Late delivery,1,1 Day Late
38426,7/14/2016 21:59,2,1,1,Late delivery,1,1 Day Late
38054,7/9/2016 11:39,5,4,1,Late delivery,1,1 Day Late
38046,7/9/2016 8:51,2,4,0,Advance shipping,-2,On-Time / Early
37904,7/7/2016 7:06,5,4,1,Late delivery,1,1 Day Late
37652,7/3/2016 14:49,3,4,0,Advance shipping,-1,On-Time / Early
37550,7/2/2016 3:05,6,4,1,Late delivery,2,2+ Days Late
37454,6/30/2016 17:27,5,4,1,Late delivery,1,1 Day Late
37371,6/29/2016 12:22,1,0,1,Late delivery,1,1 Day Late
37132,6/26/2016 0:38,3,4,0,Advance shipping,-1,On-Time / Early
37007,6/24/2016 4:51,2,1,1,Late delivery,1,1 Day Late
36873,6/22/2016 5:54,4,4,0,Shipping on time,0,On-Time / Early
36442,6/15/2016 22:54,3,2,1,Late delivery,1,1 Day Late
36156,6/11/2016 18:42,2,4,0,Advance shipping,-2,On-Time / Early
36128,6/11/2016 8:53,4,2,1,Late delivery,2,2+ Days Late
36099,6/10/2016 22:44,5,4,1,Late delivery,1,1 Day Late
35983,6/9/2016 6:05,4,4,0,Shipping on time,0,On-Time / Early
35795,6/6/2016 12:13,1,0,1,Late delivery,1,1 Day Late
35400,5/31/2016 17:50,2,1,1,Late delivery,1,1 Day Late
35387,5/31/2016 13:17,3,4,0,Advance shipping,-1,On-Time / Early
34438,5/17/2016 16:48,4,2,1,Late delivery,2,2+ Days Late
34270,5/15/2016 5:57,6,2,1,Late delivery,4,2+ Days Late
34097,5/12/2016 17:20,2,1,0,Shipping canceled,1,1 Day Late
33902,5/9/2016 21:01,3,4,0,Advance shipping,-1,On-Time / Early
33499,5/3/2016 23:50,1,0,1,Late delivery,1,1 Day Late
33440,5/3/2016 3:10,6,4,1,Late delivery,2,2+ Days Late
33082,4/27/2016 21:44,3,4,0,Advance shipping,-1,On-Time / Early
32901,4/25/2016 6:20,2,4,0,Advance shipping,-2,On-Time / Early
32873,4/24/2016 20:31,4,4,0,Shipping on time,0,On-Time / Early
32543,4/20/2016 0:54,4,4,0,Shipping on time,0,On-Time / Early
32192,4/14/2016 21:56,3,4,0,Advance shipping,-1,On-Time / Early
32123,4/13/2016 21:46,2,1,1,Late delivery,1,1 Day Late
31937,4/11/2016 4:36,0,0,0,Shipping on time,0,On-Time / Early
31825,4/9/2016 13:21,2,1,1,Late delivery,1,1 Day Late
31380,4/3/2016 1:27,6,4,1,Late delivery,2,2+ Days Late
31154,3/30/2016 18:17,2,1,1,Late delivery,1,1 Day Late
31105,3/30/2016 1:07,6,4,1,Late delivery,2,2+ Days Late
30617,3/22/2016 22:08,3,4,0,Advance shipping,-1,On-Time / Early
30265,3/17/2016 18:49,6,2,1,Late delivery,4,2+ Days Late
30136,3/15/2016 21:37,2,2,0,Shipping on time,0,On-Time / Early
29825,3/11/2016 8:40,2,1,1,Late delivery,1,1 Day Late
29667,3/9/2016 1:19,3,2,1,Late delivery,1,1 Day Late
29659,3/8/2016 22:31,5,2,1,Late delivery,3,2+ Days Late
29633,3/8/2016 13:24,4,2,1,Late delivery,2,2+ Days Late
29599,3/8/2016 1:29,2,1,1,Late delivery,1,1 Day Late
29379,3/4/2016 20:25,2,1,1,Late delivery,1,1 Day Late
28840,2/25/2016 23:35,6,2,1,Late delivery,4,2+ Days Late
28188,2/16/2016 11:09,4,4,0,Shipping on time,0,On-Time / Early
27993,2/13/2016 14:50,4,2,1,Late delivery,2,2+ Days Late
27409,2/5/2016 2:14,5,4,1,Late delivery,1,1 Day Late
27105,1/31/2016 15:44,6,4,1,Late delivery,2,2+ Days Late
26990,1/29/2016 23:26,6,4,1,Late delivery,2,2+ Days Late
26905,1/28/2016 17:40,6,4,1,Late delivery,2,2+ Days Late
26887,1/28/2016 11:21,3,4,0,Advance shipping,-1,On-Time / Early
26264,1/19/2016 9:05,5,4,1,Late delivery,1,1 Day Late
25874,1/13/2016 16:27,5,4,1,Late delivery,1,1 Day Late
25514,1/8/2016 10:20,5,4,1,Late delivery,1,1 Day Late
25482,1/7/2016 23:07,3,4,0,Advance shipping,-1,On-Time / Early
25340,1/5/2016 21:22,1,0,1,Late delivery,1,1 Day Late
25110,1/2/2016 12:48,2,1,1,Late delivery,1,1 Day Late
25007,1/1/2016 0:42,3,4,0,Advance shipping,-1,On-Time / Early
25000,12/31/2015 22:15,6,2,1,Late delivery,4,2+ Days Late
24918,12/30/2015 17:32,4,4,0,Shipping on time,0,On-Time / Early
24415,12/23/2015 9:18,6,4,1,Late delivery,2,2+ Days Late
24379,12/22/2015 20:41,5,4,1,Late delivery,1,1 Day Late
24302,12/21/2015 17:43,2,1,1,Late delivery,1,1 Day Late
24079,12/18/2015 11:35,5,4,1,Late delivery,1,1 Day Late
24060,12/18/2015 4:56,6,4,1,Late delivery,2,2+ Days Late
23863,12/15/2015 7:55,4,2,1,Late delivery,2,2+ Days Late
23684,12/12/2015 17:12,5,2,0,Shipping canceled,3,2+ Days Late
23630,12/11/2015 22:17,6,4,1,Late delivery,2,2+ Days Late
23620,12/11/2015 18:47,2,1,1,Late delivery,1,1 Day Late
23493,12/9/2015 22:17,4,4,0,Shipping on time,0,On-Time / Early
23413,12/8/2015 18:15,2,1,1,Late delivery,1,1 Day Late
23316,12/7/2015 8:16,2,1,1,Late delivery,1,1 Day Late
23129,12/4/2015 14:46,1,0,1,Late delivery,1,1 Day Late
23022,12/3/2015 1:16,3,2,1,Late delivery,1,1 Day Late
23012,12/2/2015 21:46,3,4,0,Advance shipping,-1,On-Time / Early
22660,11/27/2015 18:27,6,4,1,Late delivery,2,2+ Days Late
22223,11/21/2015 9:21,4,4,0,Shipping on time,0,On-Time / Early
22207,11/21/2015 3:45,3,4,0,Advance shipping,-1,On-Time / Early
22188,11/20/2015 21:05,4,4,0,Shipping canceled,0,On-Time / Early
21937,11/17/2015 5:09,3,4,0,Advance shipping,-1,On-Time / Early
21611,11/12/2015 10:56,2,4,0,Advance shipping,-2,On-Time / Early
20998,11/3/2015 12:11,4,4,0,Shipping on time,0,On-Time / Early
20757,10/30/2015 23:45,3,4,0,Advance shipping,-1,On-Time / Early
20513,10/27/2015 10:16,4,2,1,Late delivery,2,2+ Days Late
20476,10/26/2015 21:18,2,2,0,Shipping on time,0,On-Time / Early
20374,10/25/2015 9:34,5,4,1,Late delivery,1,1 Day Late
19830,10/17/2015 10:58,2,1,1,Late delivery,1,1 Day Late
19743,10/16/2015 4:30,4,4,0,Shipping on time,0,On-Time / Early
19568,10/13/2015 15:11,4,2,1,Late delivery,2,2+ Days Late
19061,10/6/2015 5:34,0,0,0,Shipping on time,0,On-Time / Early
18904,10/3/2015 22:33,5,4,1,Late delivery,1,1 Day Late
18311,9/25/2015 6:48,2,4,0,Advance shipping,-2,On-Time / Early
18165,9/23/2015 3:39,6,4,1,Late delivery,2,2+ Days Late
17835,9/18/2015 8:02,6,4,1,Late delivery,2,2+ Days Late
17542,9/14/2015 1:23,3,4,0,Advance shipping,-1,On-Time / Early
17425,9/12/2015 8:24,6,4,1,Late delivery,2,2+ Days Late
17219,9/9/2015 8:13,5,4,1,Late delivery,1,1 Day Late
16974,9/5/2015 18:23,5,4,1,Late delivery,1,1 Day Late
16791,9/3/2015 2:17,2,4,0,Advance shipping,-2,On-Time / Early
16515,8/30/2015 1:35,2,1,1,Late delivery,1,1 Day Late
16505,8/29/2015 22:05,6,4,1,Late delivery,2,2+ Days Late
16427,8/28/2015 18:45,3,2,1,Late delivery,1,1 Day Late
16317,8/27/2015 4:13,3,2,1,Late delivery,1,1 Day Late
16183,8/25/2015 5:16,4,4,0,Shipping on time,0,On-Time / Early
15778,8/19/2015 7:23,4,4,0,Shipping on time,0,On-Time / Early
15219,8/11/2015 3:32,5,4,1,Late delivery,1,1 Day Late
15137,8/9/2015 22:48,3,2,0,Shipping canceled,1,1 Day Late
15116,8/9/2015 15:27,2,1,1,Late delivery,1,1 Day Late
15073,8/9/2015 0:23,4,4,0,Shipping on time,0,On-Time / Early
14820,8/5/2015 7:45,6,4,1,Late delivery,2,2+ Days Late
14526,8/1/2015 0:45,2,4,0,Advance shipping,-2,On-Time / Early
14170,7/26/2015 20:01,6,4,1,Late delivery,2,2+ Days Late
14121,7/26/2015 2:51,2,4,0,Advance shipping,-2,On-Time / Early
14026,7/24/2015 17:34,2,1,1,Late delivery,1,1 Day Late
13993,7/24/2015 6:01,4,4,0,Shipping on time,0,On-Time / Early
13356,7/14/2015 22:51,2,4,0,Advance shipping,-2,On-Time / Early
12871,7/7/2015 20:56,1,0,1,Late delivery,1,1 Day Late
12854,7/7/2015 14:58,5,2,1,Late delivery,3,2+ Days Late
12631,7/4/2015 8:51,2,1,1,Late delivery,1,1 Day Late
12461,7/1/2015 21:17,2,1,1,Late delivery,1,1 Day Late
12267,6/29/2015 1:19,3,4,0,Advance shipping,-1,On-Time / Early
12250,6/28/2015 19:22,1,0,1,Late delivery,1,1 Day Late
12220,6/28/2015 8:51,6,4,1,Late delivery,2,2+ Days Late
12198,6/28/2015 1:09,4,4,0,Shipping on time,0,On-Time / Early
11827,6/22/2015 15:10,3,4,0,Advance shipping,-1,On-Time / Early
11754,6/21/2015 13:35,1,0,1,Late delivery,1,1 Day Late
11176,6/13/2015 3:06,0,0,0,Shipping on time,0,On-Time / Early
11022,6/10/2015 21:08,3,4,0,Advance shipping,-1,On-Time / Early
10929,6/9/2015 12:33,5,2,1,Late delivery,3,2+ Days Late
10909,6/9/2015 5:33,5,2,1,Late delivery,3,2+ Days Late
10905,6/9/2015 4:09,6,2,1,Late delivery,4,2+ Days Late
10589,6/4/2015 13:26,5,4,1,Late delivery,1,1 Day Late
10464,6/2/2015 17:39,2,1,1,Late delivery,1,1 Day Late
10085,5/28/2015 4:52,2,1,1,Late delivery,1,1 Day Late
10028,5/27/2015 8:54,2,1,1,Late delivery,1,1 Day Late
9998,5/26/2015 22:23,4,4,0,Shipping on time,0,On-Time / Early
9952,5/26/2015 6:16,2,1,1,Late delivery,1,1 Day Late
9827,5/24/2015 10:29,2,1,1,Late delivery,1,1 Day Late
9471,5/19/2015 5:45,2,2,0,Shipping on time,0,On-Time / Early
9321,5/17/2015 1:12,2,2,0,Shipping on time,0,On-Time / Early
9210,5/15/2015 10:19,6,4,0,Shipping canceled,2,2+ Days Late
9161,5/14/2015 17:09,2,4,0,Advance shipping,-2,On-Time / Early
9134,5/14/2015 7:41,5,4,1,Late delivery,1,1 Day Late
8866,5/10/2015 9:48,2,4,0,Advance shipping,-2,On-Time / Early
8683,5/7/2015 17:41,4,4,0,Shipping canceled,0,On-Time / Early
8495,5/4/2015 23:49,6,4,1,Late delivery,2,2+ Days Late
8361,5/3/2015 0:52,2,2,0,Shipping on time,0,On-Time / Early
8285,5/1/2015 22:15,6,4,1,Late delivery,2,2+ Days Late
7924,4/26/2015 15:46,2,1,1,Late delivery,1,1 Day Late
7829,4/25/2015 6:29,0,0,0,Shipping on time,0,On-Time / Early
7595,4/21/2015 20:30,2,1,1,Late delivery,1,1 Day Late
7045,4/13/2015 19:49,6,4,1,Late delivery,2,2+ Days Late
6879,4/11/2015 9:40,5,4,1,Late delivery,1,1 Day Late
6615,4/7/2015 13:10,6,4,1,Late delivery,2,2+ Days Late
6332,4/3/2015 10:01,3,4,0,Advance shipping,-1,On-Time / Early
6327,4/3/2015 8:16,3,4,0,Advance shipping,-1,On-Time / Early
5934,3/28/2015 14:35,5,4,0,Shipping canceled,1,1 Day Late
5901,3/28/2015 3:01,2,4,0,Advance shipping,-2,On-Time / Early
5754,3/25/2015 23:31,5,2,1,Late delivery,3,2+ Days Late
5748,3/25/2015 21:25,2,1,0,Shipping canceled,1,1 Day Late
5713,3/25/2015 9:10,4,4,0,Shipping on time,0,On-Time / Early
5572,3/23/2015 7:46,2,1,1,Late delivery,1,1 Day Late
4927,3/13/2015 21:47,3,4,0,Advance shipping,-1,On-Time / Early
4819,3/12/2015 7:57,2,1,1,Late delivery,1,1 Day Late
3486,2/20/2015 20:57,2,4,0,Advance shipping,-2,On-Time / Early
2259,2/2/2015 23:04,2,1,1,Late delivery,1,1 Day Late
2077,1/31/2015 7:18,3,2,1,Late delivery,1,1 Day Late
1993,1/30/2015 1:53,2,1,1,Late delivery,1,1 Day Late
1628,1/24/2015 18:00,4,4,0,Shipping on time,0,On-Time / Early
1614,1/24/2015 13:06,5,4,1,Late delivery,1,1 Day Late
1593,1/24/2015 5:44,4,4,0,Shipping canceled,0,On-Time / Early
1084,1/16/2015 19:25,5,4,1,Late delivery,1,1 Day Late
1010,1/15/2015 17:29,6,4,1,Late delivery,2,2+ Days Late
904,1/14/2015 4:21,5,4,1,Late delivery,1,1 Day Late
810,1/12/2015 19:25,6,4,1,Late delivery,2,2+ Days Late
808,1/12/2015 18:43,4,4,0,Shipping on time,0,On-Time / Early
708,1/11/2015 7:41,4,4,0,Shipping on time,0,On-Time / Early
686,1/10/2015 23:59,2,1,1,Late delivery,1,1 Day Late
297,1/5/2015 7:42,3,4,0,Advance shipping,-1,On-Time / Early
262,1/4/2015 19:26,3,4,0,Advance shipping,-1,On-Time / Early
184,1/3/2015 16:06,5,4,1,Late delivery,1,1 Day Late
12,1/1/2015 3:51,3,4,0,Advance shipping,-1,On-Time / Early
68612,9/28/2017 13:29,3,4,0,Advance shipping,-1,On-Time / Early
68557,9/27/2017 18:13,3,4,0,Shipping canceled,-1,On-Time / Early
68533,9/27/2017 9:48,2,1,1,Late delivery,1,1 Day Late
68522,9/27/2017 5:57,3,4,0,Shipping canceled,-1,On-Time / Early
68519,9/27/2017 4:54,5,4,1,Late delivery,1,1 Day Late
68377,9/25/2017 3:09,3,4,0,Advance shipping,-1,On-Time / Early
68363,9/24/2017 22:15,4,4,0,Shipping on time,0,On-Time / Early
68357,9/24/2017 20:09,3,2,1,Late delivery,1,1 Day Late
68319,9/24/2017 6:50,2,1,1,Late delivery,1,1 Day Late
68233,9/23/2017 0:42,4,2,1,Late delivery,2,2+ Days Late
68195,9/22/2017 11:23,6,4,1,Late delivery,2,2+ Days Late
67949,9/18/2017 21:12,5,2,1,Late delivery,3,2+ Days Late
67913,9/18/2017 8:35,2,1,1,Late delivery,1,1 Day Late
67889,9/18/2017 0:11,5,4,1,Late delivery,1,1 Day Late
67794,9/16/2017 14:54,2,1,1,Late delivery,1,1 Day Late
67736,9/15/2017 18:35,2,4,0,Advance shipping,-2,On-Time / Early
67715,9/15/2017 11:13,2,1,1,Late delivery,1,1 Day Late
67695,9/15/2017 4:13,6,4,1,Late delivery,2,2+ Days Late
67692,9/15/2017 3:10,3,4,0,Advance shipping,-1,On-Time / Early
67691,9/15/2017 2:49,2,4,0,Advance shipping,-2,On-Time / Early
67689,9/15/2017 2:07,5,2,1,Late delivery,3,2+ Days Late
67587,9/13/2017 14:23,3,4,0,Advance shipping,-1,On-Time / Early
67526,9/12/2017 17:00,2,4,0,Advance shipping,-2,On-Time / Early
67449,9/11/2017 14:02,5,4,1,Late delivery,1,1 Day Late
57596,4/20/2017 18:05,2,4,0,Advance shipping,-2,On-Time / Early
57261,4/15/2017 20:43,2,4,0,Advance shipping,-2,On-Time / Early
57172,4/14/2017 13:32,3,4,0,Advance shipping,-1,On-Time / Early
57129,4/13/2017 22:28,5,4,1,Late delivery,1,1 Day Late
56981,4/11/2017 18:37,2,4,0,Advance shipping,-2,On-Time / Early
56653,4/6/2017 23:43,4,4,0,Shipping on time,0,On-Time / Early
56580,4/5/2017 22:08,6,4,1,Late delivery,2,2+ Days Late
55632,3/23/2017 2:01,3,4,0,Advance shipping,-1,On-Time / Early
55210,3/16/2017 22:10,6,4,1,Late delivery,2,2+ Days Late
55133,3/15/2017 19:11,4,4,0,Shipping on time,0,On-Time / Early
54907,3/12/2017 12:01,2,1,1,Late delivery,1,1 Day Late
54709,3/9/2017 14:38,5,2,1,Late delivery,3,2+ Days Late
54375,3/4/2017 17:38,6,4,1,Late delivery,2,2+ Days Late
54362,3/4/2017 13:04,2,1,1,Late delivery,1,1 Day Late
54120,3/1/2017 0:17,0,0,0,Shipping on time,0,On-Time / Early
54005,2/27/2017 8:00,6,4,1,Late delivery,2,2+ Days Late
53845,2/24/2017 23:57,6,2,1,Late delivery,4,2+ Days Late
53003,2/12/2017 16:57,4,2,1,Late delivery,2,2+ Days Late
52829,2/10/2017 4:00,5,2,1,Late delivery,3,2+ Days Late
52683,2/8/2017 0:51,4,4,0,Shipping on time,0,On-Time / Early
52575,2/6/2017 11:00,6,2,1,Late delivery,4,2+ Days Late
52550,2/6/2017 2:15,6,4,1,Late delivery,2,2+ Days Late
52359,2/3/2017 7:20,5,4,1,Late delivery,1,1 Day Late
52350,2/3/2017 4:11,2,1,1,Late delivery,1,1 Day Late
52290,2/2/2017 7:09,6,2,1,Late delivery,4,2+ Days Late
46921,11/15/2016 22:09,2,1,1,Late delivery,1,1 Day Late
45445,10/25/2016 9:03,2,1,1,Late delivery,1,1 Day Late
45575,10/27/2016 6:36,2,1,1,Late delivery,1,1 Day Late
50395,1/5/2017 15:15,2,1,1,Late delivery,1,1 Day Late
42019,9/5/2016 8:46,2,1,1,Late delivery,1,1 Day Late
49048,12/16/2016 23:20,2,1,1,Late delivery,1,1 Day Late
45592,10/27/2016 12:33,2,1,1,Late delivery,1,1 Day Late
42930,9/18/2016 15:56,2,1,1,Late delivery,1,1 Day Late
49703,12/26/2016 12:49,2,1,1,Late delivery,1,1 Day Late
70951,11/1/2017 16:56,2,1,1,Late delivery,1,1 Day Late
69449,10/10/2017 18:43,2,1,1,Late delivery,1,1 Day Late
69448,10/10/2017 18:22,2,1,1,Late delivery,1,1 Day Late
69445,10/10/2017 17:19,2,1,1,Late delivery,1,1 Day Late
69786,10/15/2017 16:47,2,1,1,Late delivery,1,1 Day Late
69821,10/16/2017 5:03,2,1,1,Late delivery,1,1 Day Late
70639,10/28/2017 3:38,2,1,1,Late delivery,1,1 Day Late
69831,10/16/2017 8:33,2,1,1,Late delivery,1,1 Day Late
68632,9/28/2017 20:29,2,1,1,Late delivery,1,1 Day Late
65618,8/15/2017 20:33,2,1,1,Late delivery,1,1 Day Late
64189,7/25/2017 23:54,2,1,1,Late delivery,1,1 Day Late
19479,10/12/2015 8:00,2,1,1,Late delivery,1,1 Day Late
67708,9/15/2017 8:46,2,1,1,Late delivery,1,1 Day Late
12675,7/5/2015 0:16,2,1,1,Late delivery,1,1 Day Late
67520,9/12/2017 14:54,2,1,1,Late delivery,1,1 Day Late
65876,8/19/2017 14:56,2,1,1,Late delivery,1,1 Day Late
70488,10/25/2017 22:44,2,1,1,Late delivery,1,1 Day Late
17709,9/16/2015 11:54,2,1,1,Late delivery,1,1 Day Late
13913,7/23/2015 1:59,2,1,1,Late delivery,1,1 Day Late
70180,10/21/2017 10:49,2,1,1,Late delivery,1,1 Day Late
65874,8/19/2017 14:14,2,1,1,Late delivery,1,1 Day Late
11500,6/17/2015 20:36,2,1,1,Late delivery,1,1 Day Late
17460,9/12/2015 20:39,2,1,1,Late delivery,1,1 Day Late
18660,9/30/2015 9:04,2,1,1,Late delivery,1,1 Day Late
10560,6/4/2015 3:17,2,1,1,Late delivery,1,1 Day Late
70048,10/19/2017 12:35,2,1,1,Late delivery,1,1 Day Late
14047,7/25/2015 0:56,2,1,1,Late delivery,1,1 Day Late
68152,9/21/2017 20:19,2,1,1,Late delivery,1,1 Day Late
18345,9/25/2015 18:43,2,1,1,Late delivery,1,1 Day Late
19911,10/18/2015 15:21,2,1,1,Late delivery,1,1 Day Late
41299,8/25/2016 20:31,2,1,1,Late delivery,1,1 Day Late
18026,9/21/2015 2:57,2,1,1,Late delivery,1,1 Day Late
61758,6/20/2017 12:13,2,1,1,Late delivery,1,1 Day Late
42294,9/9/2016 9:07,2,1,1,Late delivery,1,1 Day Late
20077,10/21/2015 1:31,2,1,1,Late delivery,1,1 Day Late
19794,10/16/2015 22:22,2,1,1,Late delivery,1,1 Day Late
13524,7/17/2015 9:42,2,1,1,Late delivery,1,1 Day Late
48521,12/9/2016 6:43,2,1,1,Late delivery,1,1 Day Late
70023,10/19/2017 3:49,2,1,1,Late delivery,1,1 Day Late
15122,8/9/2015 17:33,2,1,1,Late delivery,1,1 Day Late
66448,8/27/2017 23:20,2,1,1,Late delivery,1,1 Day Late
63834,7/20/2017 19:32,2,1,1,Late delivery,1,1 Day Late
70382,10/24/2017 9:35,2,1,1,Late delivery,1,1 Day Late
19478,10/12/2015 7:39,2,1,1,Late delivery,1,1 Day Late
17720,9/16/2015 15:45,2,1,1,Late delivery,1,1 Day Late
66087,8/22/2017 16:52,2,1,1,Late delivery,1,1 Day Late
65780,8/18/2017 5:18,2,1,1,Late delivery,1,1 Day Late
63047,7/9/2017 7:49,2,1,1,Late delivery,1,1 Day Late
17080,9/7/2015 7:32,2,1,1,Late delivery,1,1 Day Late
65359,8/12/2017 1:49,2,1,1,Late delivery,1,1 Day Late
15585,8/16/2015 11:46,2,1,1,Late delivery,1,1 Day Late
62666,7/3/2017 18:20,2,1,1,Late delivery,1,1 Day Late
68773,9/30/2017 21:53,2,1,1,Late delivery,1,1 Day Late
65285,8/10/2017 23:53,2,1,1,Late delivery,1,1 Day Late
68399,9/25/2017 10:51,2,1,1,Late delivery,1,1 Day Late
15292,8/12/2015 5:07,2,1,1,Late delivery,1,1 Day Late
62231,6/27/2017 9:56,2,1,1,Late delivery,1,1 Day Late
13911,7/23/2015 1:17,2,1,1,Late delivery,1,1 Day Late
19722,10/15/2015 21:08,2,1,1,Late delivery,1,1 Day Late
19754,10/16/2015 8:21,2,1,1,Late delivery,1,1 Day Late
14261,7/28/2015 3:54,2,1,1,Late delivery,1,1 Day Late
48331,12/6/2016 12:09,2,1,1,Late delivery,1,1 Day Late
16513,8/30/2015 0:53,2,1,1,Late delivery,1,1 Day Late
16087,8/23/2015 19:38,2,1,1,Late delivery,1,1 Day Late
15166,8/10/2015 8:58,2,1,1,Late delivery,1,1 Day Late
11369,6/15/2015 22:43,2,1,1,Late delivery,1,1 Day Late
69095,10/5/2017 14:42,2,1,1,Late delivery,1,1 Day Late
69144,10/6/2017 7:52,2,1,1,Late delivery,1,1 Day Late
71433,11/8/2017 17:48,2,1,1,Late delivery,1,1 Day Late
71466,11/9/2017 5:22,2,1,1,Late delivery,1,1 Day Late
7321,4/17/2015 20:31,2,1,1,Late delivery,1,1 Day Late
53421,2/18/2017 19:24,2,1,1,Late delivery,1,1 Day Late
56954,4/11/2017 9:10,2,1,1,Late delivery,1,1 Day Late
10218,5/30/2015 3:28,2,1,1,Late delivery,1,1 Day Late
60059,5/26/2017 16:59,2,1,1,Late delivery,1,1 Day Late
6364,4/3/2015 21:14,2,1,1,Late delivery,1,1 Day Late
60495,6/2/2017 1:44,2,1,1,Late delivery,1,1 Day Late
6572,4/6/2015 22:06,2,1,1,Late delivery,1,1 Day Late
53813,2/24/2017 12:44,2,1,1,Late delivery,1,1 Day Late
54511,3/6/2017 17:16,2,1,1,Late delivery,1,1 Day Late
3874,2/26/2015 12:53,2,1,1,Late delivery,1,1 Day Late
1431,1/21/2015 20:59,2,1,1,Late delivery,1,1 Day Late
58059,4/27/2017 12:18,2,1,1,Late delivery,1,1 Day Late
